chroma_stft,chroma_cqt,chroma_cens,melspectrogram,mfccs,rms,spectral_centroid,spectral_bandwidth,spectral_contrast,spectral_flatness,spectral_rolloff,poly_features,zero_crossing_rate,harmonic_centroid,harmonic_tonnetz,harmonic_rms,harmonic_spectral_flatness,harmonic_spectral_contrast,harmonic_spectral_rolloff,harmonic_zero_crossing_rate,class
0.4530047,0.49732003,0.26646838,1.4293156,-12.7587805,0.052317433,1526.3103410669482,1741.506103224853,17.67031977424777,0.048523024,2887.9414876302085,0.4878831885541352,0.07572428385416667,1099.780175103944,0.008536487850025493,0.028079461,0.02072099,20.422301564703968,2005.0801595052083,0.045378508391203706,play movie
0.3765798,0.45083237,0.2579607,0.19196922,-16.861467,0.021882273,1207.532943357855,1600.504059057397,20.109009581333478,0.0015576725,2312.610802283654,0.2056129519545539,0.048947065304487176,729.7894091247545,-0.00037040516391231615,0.01361192,0.00017503703,21.971411831066515,1140.2935321514424,0.023681640625,play movie
0.29561612,0.46991,0.26554218,3.0433989,-14.13839,0.07991731,987.5323640760556,1250.7896726459865,22.189865210292872,0.023278013,1744.189453125,0.7816425890614184,0.0547357915521978,662.2233472466527,-0.0049837842073831035,0.03567712,0.0039941994,23.975628864708135,914.6878756009615,0.03652451064560439,play movie
0.4237266,0.47171172,0.259851,2.5015779,-13.115501,0.06846152,1412.1479068573663,1672.1070171699155,18.45086851946666,0.035181727,2780.6742350260415,0.6032206995072191,0.06550202546296297,984.6872963432683,-0.0003586924825110559,0.03259425,0.012824446,21.02104051522382,1731.1299641927083,0.03781467013888889,play movie
0.43077502,0.50718504,0.26515186,0.51420516,-14.546308,0.030985953,1834.8867215838022,1999.2540296476514,18.878012360143142,0.023672339,3611.5966796875,0.3016297216425305,0.08360042735042734,1480.0433582038363,0.0028006812328589194,0.012307681,0.0080005815,19.913322801306627,3077.2235576923076,0.05328525641025641,play movie
0.4217712,0.47217906,0.2688323,0.28407463,-14.940485,0.022804996,1884.0779279263977,2051.402002566374,18.46069419156788,0.022559427,3785.0228836287315,0.24065776925211388,0.08901294309701492,1568.768746375542,0.004862148600251681,0.008039793,0.008280466,19.52252762027586,3288.3932996152053,0.059191347947761194,play movie
0.42303765,0.46767676,0.26080593,0.39925966,-14.108149,0.0296016,1776.7286656274564,1963.1635791196309,19.052275314468396,0.018839117,3507.0210774739585,0.28355652693557226,0.08154748987268519,1377.2348898368894,0.004818548907461261,0.015466939,0.006488688,20.12569270449088,2816.064453125,0.051337348090277776,play movie
0.364105,0.4366199,0.25884295,0.44741738,-13.8867855,0.031005181,1789.9024745872966,1935.4443518982837,19.470208675607285,0.018877454,3438.314208984375,0.2943105082204142,0.082060546875,1285.589538066974,0.009178014831895388,0.013978314,0.0042094295,20.48328758612124,2585.70703125,0.0442333984375,play movie
0.4031469,0.4551336,0.266644,0.45381567,-13.8497715,0.031639915,1764.5567262025336,1894.3378566651131,19.30061958629023,0.016865117,3403.626427283654,0.31814158231524314,0.08769447783119658,1369.6961325465186,0.006014250617119399,0.014415802,0.005415823,20.201804754368148,2772.3538912259614,0.05154079861111111,play movie
0.41142556,0.47539175,0.26695648,0.44008416,-14.4816,0.028845597,1731.5388022701488,1939.5211211512703,19.17906616583632,0.01554301,3410.859375,0.27640999873276234,0.08104341947115384,1436.883124518757,0.011969936403759431,0.012103722,0.007005697,20.107970961294217,2887.0227989783652,0.05584435096153846,play movie
0.3648024,0.41854024,0.2435447,0.09171407,-16.206207,0.01701778,1239.1143673373083,1413.8426821096493,20.489961657733613,0.0028121455,2281.001164362981,0.1619331478606734,0.06433418469551282,554.7423835961025,0.003111615023219702,0.011919091,5.960212e-05,22.61701481019315,722.7426382211538,0.02185997596153846,play movie
0.2880689,0.4315652,0.25105885,2.7412682,-14.244766,0.08146813,991.6142684377498,1040.1734395247713,22.078555189279,0.0283441,1687.7375422297298,0.7579953822004036,0.06635346283783784,637.9220860215214,0.002082223576114456,0.038885865,0.000100684236,24.61718037793566,904.103542018581,0.04098923141891892,play movie
0.375247,0.4049214,0.24219249,2.771688,-12.090246,0.07783578,1198.621231168279,1493.3290982032927,19.362416454674833,0.029562477,2202.7017446664663,0.6293680572343731,0.05466402493990385,840.5654030310482,-0.016693534237781343,0.046125166,0.011994069,21.963237885738604,1383.611825796274,0.033639761117788464,play movie
0.42897943,0.48603404,0.27126402,1.3846952,-8.582907,0.060880143,2196.464613415977,2134.846557679861,16.88920260835254,0.03877485,4276.310320598323,0.7249264140263532,0.11840224847560976,1634.5293299444058,0.012277448196184627,0.025556177,0.010027712,17.921665738248674,3637.273127858232,0.060892244664634144,play movie
0.45035505,0.5439028,0.27289316,0.8915435,-10.540549,0.043587904,1699.7201115053513,1841.3396032206194,16.74830601132418,0.01669585,3369.5013881714876,0.5328157693347866,0.08407718879132231,1321.5129732667494,0.01256479679954923,0.021628246,0.003633654,18.3377024454822,2754.2034559013427,0.052451898243801656,play movie
0.3893,0.5133239,0.2685515,1.6971172,-4.9121923,0.06977773,1839.8212696900882,2006.0641250808533,17.150471240781155,0.017702572,3675.0,0.8289893759653545,0.08589367988782051,1341.9401374337424,0.008755331704416412,0.035839982,0.0037874538,18.178232650805874,2879.5137845552886,0.050537109375,play movie
0.37368348,0.46260628,0.25711498,2.1939292,-6.9014196,0.07631435,1820.3795738134318,1935.1743157427875,17.230733346865822,0.015962403,3531.859412560096,0.8720339481621753,0.08559945913461539,1342.5385635716038,0.018262561849907894,0.040237278,0.0035438617,18.56624482794635,2805.2518404447114,0.05144481169871795,play movie
0.39623225,0.48979405,0.2634252,2.2042136,-5.632329,0.07737934,1697.4462543236855,1827.0404932023587,17.433299332611853,0.013444104,3325.518588362069,0.9033494592075971,0.08579718929597702,1229.4733334741168,0.004328356547540493,0.03797181,0.0024317969,18.604239585620043,2557.3772561961205,0.047896461925287355,play movie
0.4328853,0.52827734,0.2735277,1.5358907,-4.9879694,0.06568642,1918.812656877936,1986.6854677957483,16.820487887976167,0.02659207,3780.314688846983,0.7893387014123626,0.09982825969827586,1411.1856230706715,0.0012908911532007075,0.030871222,0.0054597366,17.851754604230305,3019.8461072198274,0.050085308908045974,play movie
0.3133075,0.48057947,0.25524518,0.9906722,-13.885233,0.04592754,1681.5348673254434,1891.6357550963878,20.53316104983082,0.009096579,3299.457256610577,0.4203327220612407,0.07613848824786325,1054.3005648061078,0.009165136941564149,0.030113248,0.00089551526,23.238682933948674,1926.117412860577,0.040022369123931624,play movie
0.35627916,0.38436678,0.23209856,0.42381456,-14.231949,0.03447389,1164.437971654322,1362.7614774352462,20.74035521117537,0.004364755,2056.552198456555,0.2863659038434741,0.05571169969512195,546.0123231316171,0.0028358305186384886,0.026782144,0.00018621111,22.415484273435972,757.863709984756,0.023675685975609755,play movie
0.32916933,0.4522184,0.25502613,5.428994,-12.435071,0.11635762,912.3420294068043,1104.351533942295,21.993061725844306,0.025024237,1617.6162347560976,1.0718212099475086,0.04649390243902439,574.6070751281126,-0.004301480060707573,0.062409632,0.00071111915,24.254617105783062,755.894209698933,0.034358326981707314,play movie
0.36155462,0.3767831,0.24030352,2.7961423,-12.701354,0.08191786,1212.0375196342288,1483.3144716429786,19.399037821000285,0.04184703,2285.613382273707,0.6658221182696636,0.050680226293103446,881.1760554758725,-0.0060812452336016926,0.04754267,0.020938905,21.506110716054774,1487.8948343211207,0.03507767600574713,play movie
0.2636215,0.43593296,0.24382068,0.44167978,-15.661265,0.03342468,1952.3808450977112,2080.343509547985,21.294725439948657,0.0085006505,4084.716796875,0.27687771737947353,0.09725433142006802,1262.1699023301421,0.004834927762511864,0.02597922,0.001479571,24.12497900971262,2756.396484375,0.04663252019557823,play movie
0.33772436,0.49478686,0.25734508,0.5358385,-14.145052,0.036103234,1757.5253720169617,1902.2566000673687,20.74673625637883,0.009983318,3536.9089610541046,0.3294659903410562,0.0815575443097015,1159.1037709787963,0.003387462628670028,0.023245158,0.0016512417,23.704785606941716,2224.9101781133395,0.04643773320895522,play movie
0.3347704,0.4973123,0.26027703,0.3915037,-14.770739,0.029490083,1844.962331943697,1900.2657076799567,20.76524374940339,0.010612501,3509.705059344952,0.2639414152161212,0.09709597856570513,1398.814250030833,0.011905843386618667,0.019144624,0.0026581946,23.87477728247654,2534.4994178185098,0.05740434695512821,play movie
0.3285312,0.52484125,0.26502538,0.54171187,-13.072945,0.036822233,1608.735968433158,1900.1679012023449,20.907761653025727,0.0055456874,3325.026030887831,0.33920407315419415,0.07785984064569536,1080.9355179696672,0.00622028635096096,0.02307255,0.0010002732,24.139282236790482,2117.7406159457782,0.04241256208609272,play movie
0.29575413,0.45294496,0.2445047,0.5373374,-15.637837,0.03609945,1998.4886641560636,1968.5557032906088,21.30701653789249,0.009562169,3961.1305930397725,0.3048211773651196,0.10936475633741259,1340.7325492295042,0.0057348118213272105,0.022499328,0.0018248283,24.22112497470416,2862.71136090472,0.052000245847902096,play movie
0.3361301,0.4002174,0.23636693,0.18036114,-14.472298,0.023918148,1155.7959514692243,1284.9203144922737,20.442953025617346,0.0033023846,1980.723407451923,0.2111025041301987,0.05929987980769231,480.67756040924394,-0.0016671453971487929,0.017991697,3.933094e-05,22.27529923602868,599.7825270432693,0.02023737980769231,play movie
0.30125532,0.37670544,0.24617787,3.2844858,-14.113177,0.08832355,1040.8832048185789,1192.0953990766654,22.44021574221562,0.03715349,1869.7357177734375,0.7578181993122961,0.054722377232142856,549.7006271190318,0.004307729492547719,0.047895532,7.47337e-05,24.17115814338663,711.749267578125,0.0341796875,play movie
0.35094285,0.3695403,0.23882695,2.4808972,-12.881727,0.07661075,1163.292525976369,1427.5636925078131,19.37337324738266,0.034717415,2090.4806283804087,0.5839502538361778,0.048508864182692304,794.8158130538432,-0.016688975941067514,0.05053266,0.021817159,21.386129458185074,1265.282733623798,0.033189039963942304,play movie
0.3474481,0.38414207,0.23462206,0.99118733,-14.160703,0.053471737,1270.7676873244518,1239.4257441919992,20.261476475189276,0.002106673,2192.1000162760415,0.4555671433955545,0.08152036313657407,818.4857135487429,-0.0012082512595081199,0.038558755,0.00067947316,22.264635325773956,1442.3258463541667,0.039008246527777776,next movie
0.3302843,0.35321966,0.23318468,1.4731435,-12.189774,0.07013727,1342.502656219809,1263.3405071958125,21.05002225416134,0.0017630106,2313.9126747532896,0.6028812870025888,0.07782175164473684,734.2020141729314,0.0005205497948208886,0.04703827,0.0003645237,23.388921122059827,1296.0721628289473,0.03217002467105263,next movie
0.38391396,0.4519554,0.2442133,1.0208888,-15.0546665,0.04966648,1375.8489715935518,1266.7559775238637,19.427192260678087,0.0020144624,2484.848820612981,0.4527709134421116,0.08366135817307692,972.9048969114688,0.000498726567335254,0.033999432,0.0010744642,21.460050583209192,1771.437237079327,0.05149489182692308,next movie
0.360772,0.4060432,0.2320114,1.1695707,-12.1786375,0.056966607,1159.812395394315,1163.5248313078896,20.110614142787885,0.0018186308,2089.341853215144,0.48350370504659623,0.06449538010817307,798.6820479569965,-0.0012183590421999538,0.0406898,0.0009670465,22.466662521396163,1428.2311072716345,0.037949782151442304,next movie
0.4409,0.48674116,0.2481674,0.17844665,-12.244745,0.021174053,2778.3283437168766,3308.338288311124,16.14673406013599,0.057121497,7492.830012394832,0.16643540537546092,0.1121356670673077,2280.280638126698,-0.001161881546627279,0.014574253,0.013569711,17.965629618972464,6266.162109375,0.06980543870192307,next movie
0.4448556,0.4600958,0.24749039,0.11117943,-12.2234535,0.017240265,2740.1308802204885,3336.261009388132,16.090676323969795,0.046086766,7469.3513671875,0.1379103668785787,0.10028125,1985.8166439135034,-0.008258038769138621,0.012891488,0.009219012,17.64600191887454,5502.9392578125,0.0452890625,next movie
0.39939538,0.44206083,0.24040775,0.1769255,-11.423967,0.021866817,2597.945961820856,3205.7231008128565,16.76973819802091,0.04922751,6770.68505859375,0.16912257174076817,0.0994091796875,1864.5556664161222,-0.008576199296666994,0.016620882,0.007004785,18.44117650465787,4604.44482421875,0.0450439453125,next movie
0.43024135,0.43164286,0.23718996,0.123646356,-12.52865,0.017533777,2472.08295968026,3246.044876741262,16.60210789131632,0.041745268,7044.916629003099,0.13740114905102702,0.07963826833677685,1884.3154392983895,-0.011509457397306527,0.014222391,0.013560315,18.142517124732088,4683.916580578512,0.0437031895661157,next movie
0.41379604,0.4947308,0.2589455,2.715252,-11.880063,0.07858514,1268.6862587290234,1543.216464866541,18.447334830772693,0.027198806,2492.790339543269,0.707030867525359,0.055659889155982904,894.7069374302977,-0.0010124550793669093,0.046029955,0.00876251,20.79775693595359,1577.3531400240386,0.035473424145299144,next movie
0.3404285,0.45102406,0.24507873,0.2590223,-16.452694,0.025817994,1075.2470750197238,1438.3335360922802,20.472308064545707,0.0025409197,1882.001953125,0.21423725578176542,0.048046875,583.4474196953288,0.00020072744400440656,0.019186437,0.00017544857,21.951794078022658,802.3951480263158,0.024557976973684212,next movie
0.35566044,0.45895505,0.24645466,0.29587525,-17.256765,0.027663209,1208.8414729339909,1424.5487190110853,20.65460134950621,0.003029445,2012.5569661458333,0.22941837315997576,0.06602195457175926,545.290203428678,-0.0084991548804471,0.019486539,0.00015523171,22.699542525806088,731.1319986979166,0.022840711805555556,next movie
0.28754815,0.36558214,0.24714816,2.9720612,-14.1723385,0.088272974,845.7633352570883,1069.7421851014656,23.99874847108563,0.031102547,1500.0360576923076,0.7900809193535493,0.04471905048076923,559.3530235494583,-0.004110726947258899,0.05621251,6.5964305e-05,26.502856070130832,728.3191856971154,0.03552433894230769,next movie
0.40154436,0.4858018,0.2539707,2.4955168,-11.215734,0.0780357,1159.0004102255714,1461.9916211830673,18.19766498830715,0.03235353,2312.7044677734375,0.6904670966333712,0.047607421875,874.4058780211308,0.006015740528283,0.04162904,0.010248319,20.9316817121005,1580.767822265625,0.03455461774553571,next movie
0.28732678,0.34597716,0.22684193,0.49421558,-13.094751,0.039387893,1093.7564186053646,1292.9017270570037,21.807399759089428,0.002158842,1890.457674352134,0.3247970347870529,0.055015005716463415,528.4177041510575,-0.0004945408768641176,0.031750932,0.000100846766,23.833439371864824,667.9231969321646,0.02414014862804878,next movie
0.2656621,0.37416723,0.23463465,1.7745677,-18.81417,0.058119215,1188.3972623209395,1593.7277978729458,21.09107524853079,0.024843883,2364.4447063577586,0.5111245007982448,0.0524481411637931,813.1924644875289,-0.0028728384452404994,0.039640144,0.00052634097,23.9546402955009,1147.1999595905172,0.036318022629310345,next movie
0.4071103,0.4822329,0.25178173,2.4848108,-12.07099,0.07257366,1256.5255991544905,1551.4437064364777,18.147292114395842,0.030113133,2381.916796875,0.6048771796099619,0.05576171875,941.9588134286699,-0.0016786259280655955,0.043960206,0.0134591255,20.78227879847089,1623.6896484375,0.0388828125,next movie
0.35683048,0.41453624,0.23902518,0.28736827,-16.686604,0.026099578,949.7870147184592,1318.7321584876345,20.27655219107391,0.0014936448,1708.6720433728449,0.21202567047761225,0.03984262751436782,463.3199226781089,0.0025196868748495163,0.02145599,5.468381e-05,22.145807103049258,528.3060008081897,0.02245532507183908,next movie
0.29923335,0.39336768,0.2371533,3.6887789,-15.341448,0.09418231,1346.934583265581,1547.399025049667,22.64856042457306,0.025240045,2703.283270474138,0.9085888710326214,0.06538478807471264,899.0410515256752,-0.013660245622108625,0.065739535,0.0008777914,25.421616806914603,1551.256903286638,0.042519755747126436,next movie
0.42822492,0.46519616,0.25565153,2.3380582,-13.305552,0.06590973,1252.5868590956823,1548.8229130553448,18.063370789912806,0.0270447,2322.273137019231,0.5401124253694944,0.05754548186188811,972.2411044918308,-0.004122007183395807,0.04038219,0.004461401,20.869422783688893,1670.4043515078672,0.04037027425699301,next movie
0.31613636,0.41878048,0.24843788,5.571993,-13.478363,0.1254887,1047.779561840493,1217.4832303168375,23.10414961813299,0.026026668,2064.978966346154,1.29243022698693,0.04221754807692308,747.2833502558863,-0.0021904173390939617,0.0838622,0.002474164,25.453789930208558,1323.3257587139424,0.033553685897435896,next movie
0.28329453,0.2998791,0.204879,1.1330168,-14.676799,0.062896974,1939.226689260541,2173.8887725428153,22.062714921278065,0.016869977,3975.9521484375,0.43717059369294164,0.08417217548076923,1237.8477316744268,-0.0024751873470990485,0.055687867,0.0044573997,25.54506050714796,2345.817683293269,0.05019638564560439,next movie
0.31156355,0.33516422,0.21039681,0.6996875,-14.42547,0.047135994,2322.1049863934395,2307.014956497301,20.825372396750318,0.024539998,4661.9384765625,0.35700242723048525,0.11118935032894736,1359.4553805952637,0.005244624164326882,0.038270835,0.0055770148,24.043689562718022,2707.0636307565787,0.053294613486842106,next movie
0.34545183,0.35616276,0.20975114,0.8039892,-16.403486,0.04892821,2334.534134416214,2326.999277572807,20.915511877911722,0.024816455,4683.148681640625,0.35683697825603183,0.1058447265625,1453.951415460466,0.009218382708283882,0.038448345,0.009632387,23.70043744770641,2800.177734375,0.056962890625,next movie
0.31355363,0.33089814,0.20822304,1.0263221,-15.633055,0.057069544,2139.850449453093,2319.090887728936,22.174933684685886,0.015393571,4363.873612253289,0.4143732512170896,0.0894274259868421,1350.341330396244,0.005930336172210056,0.047089983,0.005803079,25.3261446834211,2547.7179276315787,0.051110197368421054,next movie
0.36469007,0.42599252,0.25723097,0.48478365,-13.778842,0.035056368,1739.2736905725542,1935.6663625230794,19.935236133047315,0.016574625,3426.3712565104165,0.34712431182753345,0.0734592013888889,1324.3082008346346,0.014051785871511012,0.018030472,0.004031969,20.95549648635826,2730.828857421875,0.04385036892361111,next movie
0.38161656,0.46064094,0.2603647,0.4195736,-13.288879,0.03138248,1713.9844659974126,1931.9504709385726,19.614511642537195,0.014741716,3402.9579351756197,0.3125630962879114,0.07646242252066116,1402.4384075592523,0.005567883642859278,0.016590688,0.0046248585,20.999669047328855,2890.1651681947315,0.054723818440082644,next movie
0.35980144,0.4287496,0.2535047,0.6224008,-13.791361,0.039099034,1674.6107240262063,1862.061863594089,20.0511456547859,0.020151967,3341.199462890625,0.35454483779202534,0.0758544921875,1269.9547968135164,0.011625867864072638,0.020239538,0.004274213,21.185904214175448,2604.2255859375,0.045654296875,next movie
0.37837863,0.4603409,0.25645682,0.6120696,-14.265884,0.036864813,1578.9206297710682,1814.9995321866074,19.46380707070362,0.018590672,3090.4953002929688,0.3435282840359773,0.06886509486607142,1242.2716461920368,0.013382782488208128,0.020752877,0.0045583583,20.701890597803246,2367.4026489257812,0.046473911830357144,next movie
0.4110926,0.4929118,0.2690953,1.4864477,-5.4886365,0.06717762,1819.133639552009,1936.8971759925143,17.33450919657899,0.019924209,3625.623497596154,0.7924231165448944,0.09083104395604395,1357.4971880286485,0.008012928856343493,0.03243787,0.0035897966,18.39191873187965,2856.9354717548076,0.051908052884615384,next movie
0.35634434,0.4668282,0.25978228,1.4351628,-6.1519423,0.064583674,1871.0018172763425,1952.8409426928017,17.67703901159586,0.019057821,3687.957699424342,0.758930024186968,0.09435135690789474,1309.0672023157776,0.00374222172416152,0.031958964,0.002862123,18.632246102218158,2767.3565995065787,0.04966591282894737,next movie
0.35411146,0.44353664,0.2573828,1.2561047,-10.179896,0.059558425,1767.8419361754632,1905.7385641920619,18.03486334125251,0.014774506,3489.778564453125,0.619981742399813,0.0807861328125,1258.015143282272,0.015365312278476333,0.03348078,0.002676674,18.968919479398938,2680.991455078125,0.042666015625,next movie
0.39167306,0.4608668,0.2593151,0.9552793,-10.152194,0.05139927,1827.1716711334093,1997.2326871095001,17.618992227030013,0.023481842,3643.5041015625,0.562518799382472,0.074875,1305.7075173206815,0.012827948479005135,0.029839704,0.0040783756,18.95984890249193,2790.6169921875,0.04380078125,next movie
0.31822523,0.4603763,0.25093254,2.1993587,-10.5332365,0.08184285,1856.211537731951,2062.0415624864168,21.429484528682462,0.0097264545,3803.0121319110576,0.7432779624385416,0.09108698918269231,1315.7330621880453,0.004500973779168637,0.0558131,0.002627718,24.14104819655538,2765.857121394231,0.048336087740384615,next movie
0.29197904,0.43621325,0.25031498,0.73423374,-13.939328,0.0460012,2005.6007799833856,2066.696175673738,21.25614221476264,0.010234034,4099.063558511801,0.39719943063088414,0.0953821569055944,1302.7551913892303,0.0006450577703046935,0.032149494,0.0018919881,24.01879583005251,2818.967336374563,0.04417067307692308,next movie
0.29283065,0.42473862,0.25080574,0.7507857,-15.421733,0.04105742,2064.662865741618,2176.4949845570136,21.668265868980598,0.008275178,4540.3532080887435,0.3585824183814141,0.09932342023480663,1524.8692742121027,0.010029674342213057,0.029519763,0.0026804344,24.369421343495592,3230.0994367230664,0.05567215555939226,next movie
0.26798838,0.42679152,0.24659033,0.7131684,-14.971125,0.041558214,1902.0805184186238,2201.7513673637072,21.868916010667192,0.0054211323,4318.904568501655,0.3649636850903261,0.08780655008278146,1337.2218007819954,0.008255757409864018,0.028950024,0.0016162278,24.5865978171546,2907.1250258692053,0.04451443501655629,next movie
0.39782348,0.45098302,0.24828486,1.142369,-13.364375,0.053953394,1386.104371144787,1227.2911939862254,19.423395252107035,0.0026796032,2472.3142513558882,0.5206321088650684,0.09177669808884298,954.1317084434997,-0.00402073221627205,0.02856855,0.0011428365,21.53954394204133,1770.8835065857438,0.04718975981404959,unmute volume
0.35854614,0.41508853,0.24275742,0.9085185,-12.506657,0.048716463,1339.0726594541259,1215.198386838176,19.4929553811155,0.0025406617,2316.649658203125,0.44686861446610915,0.084619140625,881.0502279735176,0.003235486839477995,0.028955154,0.0010074415,21.36639092465494,1558.034912109375,0.0429443359375,unmute volume
0.39711294,0.3862956,0.23579825,1.0127717,-13.057768,0.05331913,1327.6018028588444,1192.697925565839,19.915351798969517,0.0025501284,2268.085186298077,0.47239595102425325,0.08282537774725275,891.067991906534,0.0011010063464417454,0.030677829,0.00070204487,21.703920311890005,1692.841045673077,0.04235169127747253,unmute volume
0.3750186,0.3941635,0.23346047,1.1391821,-13.995784,0.05582775,1272.7266875946007,1156.3737807144282,19.41839050076637,0.0022723007,2227.286865234375,0.5255986364109572,0.0794091796875,830.0419850134749,0.005014297394810822,0.034446202,0.00092028856,21.22699289137633,1481.161376953125,0.0406103515625,unmute volume
0.33813205,0.3706627,0.2328492,1.190447,-13.624333,0.05674408,1257.8634008563233,1155.3723198853834,20.21499617551304,0.0017442077,2221.2065686677633,0.49672225982361257,0.07480982730263158,788.3307194698533,-0.0004742398499338006,0.037837174,0.00040973557,22.197742876736186,1502.4509148848683,0.033717105263157895,unmute volume
0.37258646,0.4171506,0.24104969,0.12941936,-11.473135,0.021705525,2920.3716803928914,3165.461549635196,17.203451166703505,0.06708123,6674.505168635671,0.16782534756496623,0.13580768864329268,2284.9876967252453,0.0011569874184772088,0.012810811,0.008900573,19.189041719921658,6065.404380240091,0.061833079268292686,unmute volume
0.40817675,0.44401908,0.23761702,0.077779055,-12.7202015,0.015559518,3161.9319763937688,3377.1766638715676,16.722569466504005,0.058787707,7736.6532175164475,0.11887303821130928,0.13558799342105263,2375.072441366122,-0.004136520980095118,0.010141212,0.010756539,18.670202751944675,6600.266755756579,0.062433182565789475,unmute volume
0.40916386,0.46457425,0.24148595,0.07033016,-13.052954,0.013851975,3039.343288242936,3441.4086270792122,16.456720059650717,0.026918652,7946.051025390625,0.10052305165674752,0.12415002893518519,2347.829689897757,-0.0069654618831722845,0.009254619,0.011297356,18.16202010750556,6215.818277994792,0.0649730541087963,unmute volume
0.4181681,0.48293456,0.24148905,0.09916626,-13.167508,0.016518388,2757.3863382902036,3294.222931107519,16.589844868120775,0.039554473,7548.2490234375,0.1199982267821339,0.0921728515625,2061.6611190539816,-0.010084884861183934,0.012281196,0.014828392,18.484261489416127,5943.5947265625,0.042744140625,unmute volume
0.43168867,0.4370201,0.24791694,0.05342703,-11.761416,0.012301441,3020.798051747753,3387.9925240905372,15.574295584328256,0.046544917,8026.1793870192305,0.09087738013653178,0.10276442307692307,2277.0835593687893,0.005000948606769738,0.008623157,0.010022454,17.02287076931704,7130.066856971154,0.04692090678418803,unmute volume
0.34596547,0.3852423,0.23101427,0.29593965,-13.123775,0.029799914,1265.933842511221,1530.86193575879,20.193216251429533,0.004254638,2335.2877103365386,0.2890155134633101,0.061400025755494504,680.9490148860255,-0.004083540030173077,0.019307174,0.00022967088,21.715970303816764,949.7089092548077,0.026469136332417584,unmute volume
0.37445727,0.42480525,0.24839348,2.3110518,-11.832337,0.07501437,1227.280043411482,1487.955568909699,18.939108531343468,0.03621434,2375.3389699835525,0.689975943414927,0.0505859375,903.5397116418109,0.01665824231110035,0.037250258,0.021361193,21.060563981800332,1584.7304173519738,0.03721217105263158,unmute volume
0.39277688,0.42417344,0.23950088,0.1471236,-15.259514,0.021500673,1311.611770274131,1559.3403616622256,20.2976314354916,0.0038689636,2317.8955078125,0.2123260506062151,0.06289236886160714,633.7466297998793,1.0308250796975596e-05,0.013179442,0.00014103898,21.668406154273875,782.11669921875,0.023707798549107144,unmute volume
0.38834658,0.41580713,0.24192984,2.879618,-12.92206,0.077722974,1246.4992660934433,1502.3728649481836,19.07565671535263,0.04115773,2243.9864309210525,0.6551775715331448,0.05828536184210526,960.088353286419,0.011017061571785931,0.04164733,0.016015455,21.263628557378304,1602.5236430921052,0.041442228618421055,unmute volume
0.35246357,0.37422165,0.24296975,0.17326793,-17.351776,0.021020021,1180.9587809725085,1488.0709868061901,20.236646824892638,0.0017349047,2209.969200721154,0.18830281138768803,0.05544621394230769,697.1340334656966,0.007178626158861206,0.011025779,0.00018263397,21.906299481317486,1112.6040414663462,0.0251953125,unmute volume
0.41732273,0.48608866,0.26269326,2.1150832,-12.520078,0.065133765,1420.7890913232036,1709.4130088002016,17.695355802712005,0.027190806,2643.1045532226562,0.5569108981846583,0.057246616908482144,1037.2555164259736,0.003895868725847788,0.032725204,0.0031103396,19.989613399004508,1810.3271484375,0.039790562220982144,unmute volume
0.3666861,0.41927555,0.24107088,0.17943451,-16.36082,0.022887088,1206.8012682921797,1201.5974352091314,19.846835248216724,0.004312633,1999.3110988451087,0.21124281057462949,0.07334833559782608,470.03169768052726,0.0001003547800132042,0.01664001,3.9577553e-05,21.37303616922991,651.7694887907609,0.020868716032608696,unmute volume
0.41231763,0.44948158,0.24962169,1.6510682,-11.194112,0.058675822,1234.5258248242142,1532.9802165576064,18.20353032436108,0.033805568,2241.6064453125,0.5385610744752937,0.05615625,880.8514619132651,-0.01165008805789746,0.03389054,0.014826584,20.525931837168834,1543.15546875,0.02947265625,unmute volume
0.31327948,0.42203522,0.25574204,2.9535728,-9.503516,0.09278378,1664.6883880542273,1733.438539550745,22.276736565370587,0.0036037548,3364.6921875,0.9289844095168309,0.07655859375,1092.0835604173294,0.002035313699485894,0.058541305,0.0005963716,24.63636999758963,2136.5244140625,0.04225390625,unmute volume
0.359262,0.42286912,0.23767655,0.14809799,-16.715801,0.021406142,1178.7693187068594,1383.6802325815586,19.839694266489907,0.0031121178,1837.004983836207,0.18746433349436956,0.06476742097701149,566.740252681196,-0.003733982091145297,0.015956627,0.00021686555,21.477841221186658,731.0151198814655,0.023235452586206896,unmute volume
0.36069563,0.4223357,0.24602836,2.7018967,-12.30414,0.07889267,1402.7733064347794,1555.3672087682087,19.00790006801677,0.050585736,2614.3575246710525,0.6784772329769269,0.07358655427631579,958.0931134014068,0.011825896432823765,0.042941872,0.014836419,21.77290322135289,1678.4565172697369,0.041077302631578945,unmute volume
0.36803648,0.43066522,0.2420544,0.12418223,-16.688784,0.018358398,1122.788511245601,1355.2140183531708,20.215029993193614,0.0036006914,1848.1154913651317,0.16714418464147252,0.06295230263157894,574.2014273068261,-0.0036852370985864017,0.011539276,0.00024634675,21.869394602600078,755.2487664473684,0.023118832236842104,unmute volume
